ctryname,cowcode2,politycode,un_region_name,un_continent_name,ehead,leaderspellreg,democracy,regime,start_year,duration,observed
Switzerland,225,225.0,Western Europe,Europe,Rene Felber,Rene Felber.Switzerland.1992.1992.Presidential Dem,Democracy,Presidential Dem,1992,1,1
Switzerland,225,225.0,Western Europe,Europe,Adolf Ogi,Adolf Ogi.Switzerland.1993.1993.Presidential Dem,Democracy,Presidential Dem,1993,1,1
Switzerland,225,225.0,Western Europe,Europe,Otto Stich,Otto Stich.Switzerland.1994.1994.Presidential Dem,Democracy,Presidential Dem,1994,1,1
Switzerland,225,225.0,Western Europe,Europe,Kaspar Villiger,Kaspar Villiger.Switzerland.1995.1995.Presidential Dem,Democracy,Presidential Dem,1995,1,1
Switzerland,225,225.0,Western Europe,Europe,Jean-Pascal Delamuraz,Jean-Pascal Delamuraz.Switzerland.1996.1996.Presidential Dem,Democracy,Presidential Dem,1996,1,1
Switzerland,225,225.0,Western Europe,Europe,Arnold Koller,Arnold Koller.Switzerland.1997.1997.Presidential Dem,Democracy,Presidential Dem,1997,1,1
Switzerland,225,225.0,Western Europe,Europe,Flavio Cotti,Flavio Cotti.Switzerland.1998.1998.Presidential Dem,Democracy,Presidential Dem,1998,1,1
Switzerland,225,225.0,Western Europe,Europe,Ruth Dreifuss,Ruth Dreifuss.Switzerland.1999.1999.Presidential Dem,Democracy,Presidential Dem,1999,1,1
Switzerland,225,225.0,Western Europe,Europe,Adolf Ogi,Adolf Ogi.Switzerland.2000.2000.Presidential Dem,Democracy,Presidential Dem,2000,1,1
Switzerland,225,225.0,Western Europe,Europe,Moritz Leuenberger,Moritz Leuenberger.Switzerland.2001.2001.Presidential Dem,Democracy,Presidential Dem,2001,1,1
Switzerland,225,225.0,Western Europe,Europe,Kaspar Villiger,Kaspar Villiger.Switzerland.2002.2002.Presidential Dem,Democracy,Presidential Dem,2002,1,1
Switzerland,225,225.0,Western Europe,Europe,Pascal Couchepin,Pascal Couchepin.Switzerland.2003.2003.Presidential Dem,Democracy,Presidential Dem,2003,1,1
Switzerland,225,225.0,Western Europe,Europe,Joseph Deiss,Joseph Deiss.Switzerland.2004.2004.Presidential Dem,Democracy,Presidential Dem,2004,1,1
Switzerland,225,225.0,Western Europe,Europe,Samuel Schmid,Samuel Schmid.Switzerland.2005.2005.Presidential Dem,Democracy,Presidential Dem,2005,1,1
Switzerland,225,225.0,Western Europe,Europe,Moritz Leuenberger,Moritz Leuenberger.Switzerland.2006.2006.Presidential Dem,Democracy,Presidential Dem,2006,1,1
Switzerland,225,225.0,Western Europe,Europe,Micheline Calmy-Rey,Micheline Calmy-Rey.Switzerland.2007.2007.Presidential Dem,Democracy,Presidential Dem,2007,1,1
Switzerland,225,225.0,Western Europe,Europe,Pascal Couchepin,Pascal Couchepin.Switzerland.2008.2008.Presidential Dem,Democracy,Presidential Dem,2008,1,0
Syria,652,652.0,Western Asia,Asia,Shukri al-Kuwatli,Shukri al-Kuwatli.Syria.1946.1948.Civilian Dict,Non-democracy,Civilian Dict,1946,3,1
Syria,652,652.0,Western Asia,Asia,Adib ash-Shishakli,Adib ash-Shishakli.Syria.1949.1953.Military Dict,Non-democracy,Military Dict,1949,5,1
Syria,652,652.0,Western Asia,Asia,military,military.Syria.1954.1954.Military Dict,Non-democracy,Military Dict,1954,1,1
Syria,652,652.0,Western Asia,Asia,Shukri al-Kuwatli,Shukri al-Kuwatli.Syria.1955.1960.Civilian Dict,Non-democracy,Civilian Dict,1955,6,1
Syria,652,652.0,Western Asia,Asia,Nazim al-Kudsi,Nazim al-Kudsi.Syria.1961.1962.Civilian Dict,Non-democracy,Civilian Dict,1961,2,1
Syria,652,652.0,Western Asia,Asia,Amin al-Hafez,Amin al-Hafez.Syria.1963.1965.Military Dict,Non-democracy,Military Dict,1963,3,1
Syria,652,652.0,Western Asia,Asia,Salah al-Jadid,Salah al-Jadid.Syria.1966.1969.Military Dict,Non-democracy,Military Dict,1966,4,1
Syria,652,652.0,Western Asia,Asia,Hafez al-Assad,Hafez al-Assad.Syria.1970.1999.Military Dict,Non-democracy,Military Dict,1970,30,0
Syria,652,652.0,Western Asia,Asia,Bashar al-Assad,Bashar al-Assad.Syria.2000.2008.Military Dict,Non-democracy,Military Dict,2000,9,0
Taiwan,713,713.0,Eastern Asia,Asia,Chiang Kai-shek,Chiang Kai-shek.Taiwan.1949.1974.Military Dict,Non-democracy,Military Dict,1949,26,0
Taiwan,713,713.0,Eastern Asia,Asia,Yen Chia-kan,Yen Chia-kan.Taiwan.1975.1977.Civilian Dict,Non-democracy,Civilian Dict,1975,3,1
Taiwan,713,713.0,Eastern Asia,Asia,Chiang Ching-kuo,Chiang Ching-kuo.Taiwan.1978.1987.Civilian Dict,Non-democracy,Civilian Dict,1978,10,0
Taiwan,713,713.0,Eastern Asia,Asia,Lee Teng-hui,Lee Teng-hui.Taiwan.1988.1995.Civilian Dict,Non-democracy,Civilian Dict,1988,8,1
Taiwan,713,713.0,Eastern Asia,Asia,Lien Chan,Lien Chan.Taiwan.1996.1996.Mixed Dem,Democracy,Mixed Dem,1996,1,1
Taiwan,713,713.0,Eastern Asia,Asia,Vincent Siew,Vincent Siew.Taiwan.1997.1999.Mixed Dem,Democracy,Mixed Dem,1997,3,1
Taiwan,713,713.0,Eastern Asia,Asia,Chang Chun-hsiung,Chang Chun-hsiung.Taiwan.2000.2001.Mixed Dem,Democracy,Mixed Dem,2000,2,1
Taiwan,713,713.0,Eastern Asia,Asia,Yu Shyi-kun,Yu Shyi-kun.Taiwan.2002.2004.Mixed Dem,Democracy,Mixed Dem,2002,3,1
Taiwan,713,713.0,Eastern Asia,Asia,Frank Hsieh,Frank Hsieh.Taiwan.2005.2005.Mixed Dem,Democracy,Mixed Dem,2005,1,1
Taiwan,713,713.0,Eastern Asia,Asia,Su Tseng-chang,Su Tseng-chang.Taiwan.2006.2006.Mixed Dem,Democracy,Mixed Dem,2006,1,1
Taiwan,713,713.0,Eastern Asia,Asia,Chang Chun-hsiung,Chang Chun-hsiung.Taiwan.2007.2007.Mixed Dem,Democracy,Mixed Dem,2007,1,1
Taiwan,713,713.0,Eastern Asia,Asia,Liu Chao-shiuan,Liu Chao-shiuan.Taiwan.2008.2008.Mixed Dem,Democracy,Mixed Dem,2008,1,0
Tajikistan,702,702.0,Central Asia,Asia,Rakhmon Nabiyev,Rakhmon Nabiyev.Tajikistan.1991.1991.Civilian Dict,Non-democracy,Civilian Dict,1991,1,1
Tajikistan,702,702.0,Central Asia,Asia,Imomali Rakhmonov,Imomali Rakhmonov.Tajikistan.1992.2008.Civilian Dict,Non-democracy,Civilian Dict,1992,17,0
Tanzania,510,510.0,Eastern Africa,Africa,Julius Nyerere,Julius Nyerere.Tanzania.1961.1984.Civilian Dict,Non-democracy,Civilian Dict,1961,24,1
Tanzania,510,510.0,Eastern Africa,Africa,Ali Hassan Mwinyi,Ali Hassan Mwinyi.Tanzania.1985.1994.Civilian Dict,Non-democracy,Civilian Dict,1985,10,1
Tanzania,510,510.0,Eastern Africa,Africa,Benjamin Mkapa,Benjamin Mkapa.Tanzania.1995.2004.Civilian Dict,Non-democracy,Civilian Dict,1995,10,1
Tanzania,510,510.0,Eastern Africa,Africa,Jakaya Mrisho Kikwete,Jakaya Mrisho Kikwete.Tanzania.2005.2008.Military Dict,Non-democracy,Military Dict,2005,4,0
Thailand,800,800.0,South-Eastern Asia,Asia,Luang Thamrongnawasawat,Luang Thamrongnawasawat.Thailand.1946.1946.Military Dict,Non-democracy,Military Dict,1946,1,1
Thailand,800,800.0,South-Eastern Asia,Asia,Luang Phibulsongkhram,Luang Phibulsongkhram.Thailand.1947.1956.Military Dict,Non-democracy,Military Dict,1947,10,1
Thailand,800,800.0,South-Eastern Asia,Asia,Thanom Kittikachorn,Thanom Kittikachorn.Thailand.1957.1957.Military Dict,Non-democracy,Military Dict,1957,1,1
Thailand,800,800.0,South-Eastern Asia,Asia,Sarit Thanarat,Sarit Thanarat.Thailand.1958.1962.Military Dict,Non-democracy,Military Dict,1958,5,0
Thailand,800,800.0,South-Eastern Asia,Asia,Thanom Kittikachorn,Thanom Kittikachorn.Thailand.1963.1972.Military Dict,Non-democracy,Military Dict,1963,10,1
Thailand,800,800.0,South-Eastern Asia,Asia,Sanya Thammasak,Sanya Thammasak.Thailand.1973.1974.Civilian Dict,Non-democracy,Civilian Dict,1973,2,1
Thailand,800,800.0,South-Eastern Asia,Asia,Kukrit Pramoj,Kukrit Pramoj.Thailand.1975.1975.Parliamentary Dem,Democracy,Parliamentary Dem,1975,1,1
Thailand,800,800.0,South-Eastern Asia,Asia,military,military.Thailand.1976.1976.Military Dict,Non-democracy,Military Dict,1976,1,1
Thailand,800,800.0,South-Eastern Asia,Asia,Kriangsak Chamanand,Kriangsak Chamanand.Thailand.1977.1978.Military Dict,Non-democracy,Military Dict,1977,2,1
Thailand,800,800.0,South-Eastern Asia,Asia,Kriangsak Chamanand,Kriangsak Chamanand.Thailand.1979.1979.Parliamentary Dem,Democracy,Parliamentary Dem,1979,1,1
Thailand,800,800.0,South-Eastern Asia,Asia,Prem Tinsulanond,Prem Tinsulanond.Thailand.1980.1987.Parliamentary Dem,Democracy,Parliamentary Dem,1980,8,1
Thailand,800,800.0,South-Eastern Asia,Asia,Chatichai Choonhavan,Chatichai Choonhavan.Thailand.1988.1990.Parliamentary Dem,Democracy,Parliamentary Dem,1988,3,1
Thailand,800,800.0,South-Eastern Asia,Asia,military,military.Thailand.1991.1991.Military Dict,Non-democracy,Military Dict,1991,1,1
Thailand,800,800.0,South-Eastern Asia,Asia,Chuan Leekpai,Chuan Leekpai.Thailand.1992.1994.Parliamentary Dem,Democracy,Parliamentary Dem,1992,3,1
Thailand,800,800.0,South-Eastern Asia,Asia,Banharn Silapa-archa,Banharn Silapa-archa.Thailand.1995.1995.Parliamentary Dem,Democracy,Parliamentary Dem,1995,1,1
Thailand,800,800.0,South-Eastern Asia,Asia,Chaovalit Yongchaiyudh,Chaovalit Yongchaiyudh.Thailand.1996.1996.Parliamentary Dem,Democracy,Parliamentary Dem,1996,1,1
Thailand,800,800.0,South-Eastern Asia,Asia,Chuan Leekpai,Chuan Leekpai.Thailand.1997.2000.Parliamentary Dem,Democracy,Parliamentary Dem,1997,4,1
Thailand,800,800.0,South-Eastern Asia,Asia,Thaksin Shinawatra,Thaksin Shinawatra.Thailand.2001.2005.Parliamentary Dem,Democracy,Parliamentary Dem,2001,5,1
Thailand,800,800.0,South-Eastern Asia,Asia,Surayud Chulanont,Surayud Chulanont.Thailand.2006.2007.Military Dict,Non-democracy,Military Dict,2006,2,1
Thailand,800,800.0,South-Eastern Asia,Asia,Abhisit Vejjajiva,Abhisit Vejjajiva.Thailand.2008.2008.Parliamentary Dem,Democracy,Parliamentary Dem,2008,1,0
Togo,461,461.0,Western Africa,Africa,Sylvanus Olympio,Sylvanus Olympio.Togo.1960.1962.Civilian Dict,Non-democracy,Civilian Dict,1960,3,0
Togo,461,461.0,Western Africa,Africa,Nicholas Grunitzky,Nicholas Grunitzky.Togo.1963.1966.Civilian Dict,Non-democracy,Civilian Dict,1963,4,1
Togo,461,461.0,Western Africa,Africa,Etienne Eyadema,Etienne Eyadema.Togo.1967.2004.Military Dict,Non-democracy,Military Dict,1967,38,0
Togo,461,461.0,Western Africa,Africa,Faure Gnassingbï¿½,Faure Gnassingbï¿½.Togo.2005.2008.Civilian Dict,Non-democracy,Civilian Dict,2005,4,0
Tonga,955,955.0,Polynesia,Oceania,Taufa'ahau Tupou IV,Taufa'ahau Tupou IV.Tonga.1970.2005.Monarchy,Non-democracy,Monarchy,1970,36,0
Tonga,955,955.0,Polynesia,Oceania,George Tupou V,George Tupou V.Tonga.2006.2008.Monarchy,Non-democracy,Monarchy,2006,3,0
Trinidad and Tobago,52,52.0,Caribbean,Americas,Eric Williams,Eric Williams.Trinidad and Tobago.1962.1980.Parliamentary Dem,Democracy,Parliamentary Dem,1962,19,0
Trinidad and Tobago,52,52.0,Caribbean,Americas,George Chambers,George Chambers.Trinidad and Tobago.1981.1985.Parliamentary Dem,Democracy,Parliamentary Dem,1981,5,1
Trinidad and Tobago,52,52.0,Caribbean,Americas,A.N.R. Robinson,A.N.R. Robinson.Trinidad and Tobago.1986.1990.Parliamentary Dem,Democracy,Parliamentary Dem,1986,5,1
Trinidad and Tobago,52,52.0,Caribbean,Americas,Patrick Manning,Patrick Manning.Trinidad and Tobago.1991.1994.Parliamentary Dem,Democracy,Parliamentary Dem,1991,4,1
Trinidad and Tobago,52,52.0,Caribbean,Americas,Basdeo Panday,Basdeo Panday.Trinidad and Tobago.1995.2000.Parliamentary Dem,Democracy,Parliamentary Dem,1995,6,1
Trinidad and Tobago,52,52.0,Caribbean,Americas,Patrick Manning,Patrick Manning.Trinidad and Tobago.2001.2008.Parliamentary Dem,Democracy,Parliamentary Dem,2001,8,0
Tunisia,616,616.0,Northern Africa,Africa,Habib Bourguiba,Habib Bourguiba.Tunisia.1956.1986.Civilian Dict,Non-democracy,Civilian Dict,1956,31,1
Tunisia,616,616.0,Northern Africa,Africa,Zine al-Abidine Ben Ali,Zine al-Abidine Ben Ali.Tunisia.1987.2008.Military Dict,Non-democracy,Military Dict,1987,22,0
Turkey,640,640.0,Western Asia,Asia,Ismet Inonu,Ismet Inonu.Turkey.1946.1949.Military Dict,Non-democracy,Military Dict,1946,4,1
Turkey,640,640.0,Western Asia,Asia,Celal Bayar,Celal Bayar.Turkey.1950.1959.Civilian Dict,Non-democracy,Civilian Dict,1950,10,1
Turkey,640,640.0,Western Asia,Asia,Cemal Gursel,Cemal Gursel.Turkey.1960.1960.Military Dict,Non-democracy,Military Dict,1960,1,1
Turkey,640,640.0,Western Asia,Asia,Ismet Inonu,Ismet Inonu.Turkey.1961.1964.Parliamentary Dem,Democracy,Parliamentary Dem,1961,4,1
Turkey,640,640.0,Western Asia,Asia,Suleyman Demirel,Suleyman Demirel.Turkey.1965.1970.Parliamentary Dem,Democracy,Parliamentary Dem,1965,6,1
Turkey,640,640.0,Western Asia,Asia,Nihat Erim,Nihat Erim.Turkey.1971.1971.Parliamentary Dem,Democracy,Parliamentary Dem,1971,1,1
Turkey,640,640.0,Western Asia,Asia,Ferit Melen,Ferit Melen.Turkey.1972.1972.Parliamentary Dem,Democracy,Parliamentary Dem,1972,1,1
Turkey,640,640.0,Western Asia,Asia,Naim Talu,Naim Talu.Turkey.1973.1973.Parliamentary Dem,Democracy,Parliamentary Dem,1973,1,1
Turkey,640,640.0,Western Asia,Asia,Said Irmak,Said Irmak.Turkey.1974.1974.Parliamentary Dem,Democracy,Parliamentary Dem,1974,1,1
Turkey,640,640.0,Western Asia,Asia,Suleyman Demirel,Suleyman Demirel.Turkey.1975.1977.Parliamentary Dem,Democracy,Parliamentary Dem,1975,3,1
Turkey,640,640.0,Western Asia,Asia,Bulent Ecevit,Bulent Ecevit.Turkey.1978.1978.Parliamentary Dem,Democracy,Parliamentary Dem,1978,1,1
Turkey,640,640.0,Western Asia,Asia,Suleyman Demirel,Suleyman Demirel.Turkey.1979.1979.Parliamentary Dem,Democracy,Parliamentary Dem,1979,1,1
Turkey,640,640.0,Western Asia,Asia,Kenan Evren,Kenan Evren.Turkey.1980.1982.Military Dict,Non-democracy,Military Dict,1980,3,1
Turkey,640,640.0,Western Asia,Asia,Turgut Ozal,Turgut Ozal.Turkey.1983.1988.Parliamentary Dem,Democracy,Parliamentary Dem,1983,6,1
Turkey,640,640.0,Western Asia,Asia,Yildirim Akbulut,Yildirim Akbulut.Turkey.1989.1990.Parliamentary Dem,Democracy,Parliamentary Dem,1989,2,1
Turkey,640,640.0,Western Asia,Asia,Suleyman Demirel,Suleyman Demirel.Turkey.1991.1992.Parliamentary Dem,Democracy,Parliamentary Dem,1991,2,1
Turkey,640,640.0,Western Asia,Asia,Tansu Ciller,Tansu Ciller.Turkey.1993.1995.Parliamentary Dem,Democracy,Parliamentary Dem,1993,3,1
Turkey,640,640.0,Western Asia,Asia,Necmettin Erbakan,Necmettin Erbakan.Turkey.1996.1996.Parliamentary Dem,Democracy,Parliamentary Dem,1996,1,1
Turkey,640,640.0,Western Asia,Asia,Mesut Yilmaz,Mesut Yilmaz.Turkey.1997.1998.Parliamentary Dem,Democracy,Parliamentary Dem,1997,2,1
Turkey,640,640.0,Western Asia,Asia,Mustafa Bulent Ecevit,Mustafa Bulent Ecevit.Turkey.1999.2001.Parliamentary Dem,Democracy,Parliamentary Dem,1999,3,1
Turkey,640,640.0,Western Asia,Asia,Abdullah Gul,Abdullah Gul.Turkey.2002.2002.Parliamentary Dem,Democracy,Parliamentary Dem,2002,1,1
Turkey,640,640.0,Western Asia,Asia,Recep Tayyip Erdogan,Recep Tayyip Erdogan.Turkey.2003.2008.Parliamentary Dem,Democracy,Parliamentary Dem,2003,6,0
Turkmenistan,701,701.0,Central Asia,Asia,Saparmurad Niyazov,Saparmurad Niyazov.Turkmenistan.1991.2005.Civilian Dict,Non-democracy,Civilian Dict,1991,15,0
Turkmenistan,701,701.0,Central Asia,Asia,Gurbanguly M. Berdymukhammedov,Gurbanguly M. Berdymukhammedov.Turkmenistan.2006.2008.Civilian Dict,Non-democracy,Civilian Dict,2006,3,0
Tuvalu,947,,Polynesia,Oceania,Toalipi Lauti,Toalipi Lauti.Tuvalu.1978.1980.Parliamentary Dem,Democracy,Parliamentary Dem,1978,3,1
Tuvalu,947,,Polynesia,Oceania,Tomasi Puapua,Tomasi Puapua.Tuvalu.1981.1988.Parliamentary Dem,Democracy,Parliamentary Dem,1981,8,1
Tuvalu,947,,Polynesia,Oceania,Bikenibeu Paeniu,Bikenibeu Paeniu.Tuvalu.1989.1992.Parliamentary Dem,Democracy,Parliamentary Dem,1989,4,1
Tuvalu,947,,Polynesia,Oceania,Kamuta Latasi,Kamuta Latasi.Tuvalu.1993.1995.Parliamentary Dem,Democracy,Parliamentary Dem,1993,3,1
Tuvalu,947,,Polynesia,Oceania,Bikenibeu Paeniu,Bikenibeu Paeniu.Tuvalu.1996.1998.Parliamentary Dem,Democracy,Parliamentary Dem,1996,3,1
Tuvalu,947,,Polynesia,Oceania,Ionatana Ionatana,Ionatana Ionatana.Tuvalu.1999.1999.Parliamentary Dem,Democracy,Parliamentary Dem,1999,1,1
Tuvalu,947,947.0,Polynesia,Oceania,Lgitupu Tuilimu,Lgitupu Tuilimu.Tuvalu.2000.2000.Parliamentary Dem,Democracy,Parliamentary Dem,2000,1,1
Tuvalu,947,947.0,Polynesia,Oceania,Koloa Talake,Koloa Talake.Tuvalu.2001.2001.Parliamentary Dem,Democracy,Parliamentary Dem,2001,1,1
Tuvalu,947,947.0,Polynesia,Oceania,Saufatu Sopoanga,Saufatu Sopoanga.Tuvalu.2002.2003.Parliamentary Dem,Democracy,Parliamentary Dem,2002,2,1
Tuvalu,947,947.0,Polynesia,Oceania,Maatia Toafa,Maatia Toafa.Tuvalu.2004.2005.Parliamentary Dem,Democracy,Parliamentary Dem,2004,2,1
Tuvalu,947,947.0,Polynesia,Oceania,Apisai Ielemia,Apisai Ielemia.Tuvalu.2006.2008.Parliamentary Dem,Democracy,Parliamentary Dem,2006,3,0
U.S.S.R.,365,364.0,Eastern Europe,Europe,Josef Stalin,Josef Stalin.U.S.S.R..1946.1952.Civilian Dict,Non-democracy,Civilian Dict,1946,7,0
U.S.S.R.,365,364.0,Eastern Europe,Europe,Nikita Khruschev,Nikita Khruschev.U.S.S.R..1953.1963.Civilian Dict,Non-democracy,Civilian Dict,1953,11,1
U.S.S.R.,365,364.0,Eastern Europe,Europe,Leonid Brezhnev,Leonid Brezhnev.U.S.S.R..1964.1981.Civilian Dict,Non-democracy,Civilian Dict,1964,18,0
U.S.S.R.,365,364.0,Eastern Europe,Europe,Yuri Andropov,Yuri Andropov.U.S.S.R..1982.1983.Civilian Dict,Non-democracy,Civilian Dict,1982,2,0
U.S.S.R.,365,364.0,Eastern Europe,Europe,Konstantin Chernenko,Konstantin Chernenko.U.S.S.R..1984.1984.Civilian Dict,Non-democracy,Civilian Dict,1984,1,0
U.S.S.R.,365,364.0,Eastern Europe,Europe,Mikhail Gorbachev,Mikhail Gorbachev.U.S.S.R..1985.1990.Civilian Dict,Non-democracy,Civilian Dict,1985,6,0
Uganda,500,500.0,Eastern Africa,Africa,Sir Walter Fleming Coutts,Sir Walter Fleming Coutts.Uganda.1962.1962.Civilian Dict,Non-democracy,Civilian Dict,1962,1,1
Uganda,500,500.0,Eastern Africa,Africa,Sir Edward Frederick Mutesa II,Sir Edward Frederick Mutesa II.Uganda.1963.1965.Civilian Dict,Non-democracy,Civilian Dict,1963,3,1
Uganda,500,500.0,Eastern Africa,Africa,Milton Obote,Milton Obote.Uganda.1966.1970.Civilian Dict,Non-democracy,Civilian Dict,1966,5,1
Uganda,500,500.0,Eastern Africa,Africa,Idi Amin Dada,Idi Amin Dada.Uganda.1971.1978.Military Dict,Non-democracy,Military Dict,1971,8,1
Uganda,500,500.0,Eastern Africa,Africa,Godfrey Binsaisa,Godfrey Binsaisa.Uganda.1979.1979.Civilian Dict,Non-democracy,Civilian Dict,1979,1,1
Uganda,500,500.0,Eastern Africa,Africa,Milton Obote,Milton Obote.Uganda.1980.1984.Presidential Dem,Democracy,Presidential Dem,1980,5,1
Uganda,500,500.0,Eastern Africa,Africa,Tito Okello,Tito Okello.Uganda.1985.1985.Military Dict,Non-democracy,Military Dict,1985,1,1
Uganda,500,500.0,Eastern Africa,Africa,Yoweri Museveni,Yoweri Museveni.Uganda.1986.2008.Civilian Dict,Non-democracy,Civilian Dict,1986,23,0
Ukraine,369,369.0,Eastern Europe,Europe,Vitold Pavlovych Fokin,Vitold Pavlovych Fokin.Ukraine.1991.1991.Mixed Dem,Democracy,Mixed Dem,1991,1,1
Ukraine,369,369.0,Eastern Europe,Europe,Leonid Danylovych Kuchma,Leonid Danylovych Kuchma.Ukraine.1992.1992.Mixed Dem,Democracy,Mixed Dem,1992,1,1
Ukraine,369,369.0,Eastern Europe,Europe,Yukhym Leonidovych Zvyahilskiy,Yukhym Leonidovych Zvyahilskiy.Ukraine.1993.1993.Mixed Dem,Democracy,Mixed Dem,1993,1,1
Ukraine,369,369.0,Eastern Europe,Europe,Vitaliy Anriyovych Masol,Vitaliy Anriyovych Masol.Ukraine.1994.1994.Mixed Dem,Democracy,Mixed Dem,1994,1,1
Ukraine,369,369.0,Eastern Europe,Europe,Yevhen Kyrylovych Marchuk,Yevhen Kyrylovych Marchuk.Ukraine.1995.1995.Mixed Dem,Democracy,Mixed Dem,1995,1,1
Ukraine,369,369.0,Eastern Europe,Europe,Pavlo Ivanovych Lazarenko,Pavlo Ivanovych Lazarenko.Ukraine.1996.1996.Mixed Dem,Democracy,Mixed Dem,1996,1,1
Ukraine,369,369.0,Eastern Europe,Europe,Valeriy Pavlovych Pustovoytenko,Valeriy Pavlovych Pustovoytenko.Ukraine.1997.1998.Mixed Dem,Democracy,Mixed Dem,1997,2,1
Ukraine,369,369.0,Eastern Europe,Europe,Viktor Andriyovych Yushchenko,Viktor Andriyovych Yushchenko.Ukraine.1999.2000.Mixed Dem,Democracy,Mixed Dem,1999,2,1
Ukraine,369,369.0,Eastern Europe,Europe,Anatoliy Kyrylovych Kinakh,Anatoliy Kyrylovych Kinakh.Ukraine.2001.2001.Mixed Dem,Democracy,Mixed Dem,2001,1,1
Ukraine,369,369.0,Eastern Europe,Europe,Viktor Fedorovych Yanukovych,Viktor Fedorovych Yanukovych.Ukraine.2002.2004.Mixed Dem,Democracy,Mixed Dem,2002,3,1
Ukraine,369,369.0,Eastern Europe,Europe,Yuriy Ivanovych Yekhanurov,Yuriy Ivanovych Yekhanurov.Ukraine.2005.2005.Mixed Dem,Democracy,Mixed Dem,2005,1,1
Ukraine,369,369.0,Eastern Europe,Europe,Viktor Fedorovych Yanukovych,Viktor Fedorovych Yanukovych.Ukraine.2006.2006.Mixed Dem,Democracy,Mixed Dem,2006,1,1
Ukraine,369,369.0,Eastern Europe,Europe,Yuliya Volodymyrivna Tymoshenko,Yuliya Volodymyrivna Tymoshenko.Ukraine.2007.2008.Mixed Dem,Democracy,Mixed Dem,2007,2,0
United Arab Emirates,696,696.0,Western Asia,Asia,Sheikh Zaid ibn Sultan Al Nahayan,Sheikh Zaid ibn Sultan Al Nahayan.United Arab Emirates.1971.2003.Monarchy,Non-democracy,Monarchy,1971,33,1
United Arab Emirates,696,696.0,Western Asia,Asia,Sheikh Khalifa ibn Zayid Al Nuhayyan,Sheikh Khalifa ibn Zayid Al Nuhayyan.United Arab Emirates.2004.2008.Monarchy,Non-democracy,Monarchy,2004,5,0
United Kingdom,200,200.0,Northern Europe,Europe,Clement Attlee,Clement Attlee.United Kingdom.1946.1950.Parliamentary Dem,Democracy,Parliamentary Dem,1946,5,1
United Kingdom,200,200.0,Northern Europe,Europe,Winston Churchill,Winston Churchill.United Kingdom.1951.1954.Parliamentary Dem,Democracy,Parliamentary Dem,1951,4,1
